,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
224729,0.44353,tcp,http,FIN,10,8,822,2482,38.328862,62,252,13347.46289,39176.60547,2,2,49.281111,54.123715,2774.217078,82.913711,255,1423123141,1372733367,255,0.132617,0.049625,0.082992,82,310,0,0,1,1,1,1,1,1,0,0,0,1,1,0,DoS,1
224748,0.705797,tcp,http,FIN,10,12,806,7522,29.753597,62,252,8228.995117,78164.11719,2,4,78.244667,55.418365,4212.823072,4525.762784,255,2449726649,1217335713,255,0.141495,0.096191,0.045304,81,627,1,3246,1,1,1,1,1,1,0,0,1,2,1,0,DoS,1
224749,1e-06,rdp,-,INT,2,0,200,0,1000000.003,254,0,800000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,21,2,4,4,4,4,0,0,0,6,16,0,DoS,1
224754,5e-06,ggp,-,INT,2,0,180,0,90909.0902,254,0,65454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,5,2,4,5,4,4,0,0,0,5,5,0,DoS,1
224769,9.63313,ospf,-,INT,42,0,2688,0,4.256145,254,0,2179.14624,0.0,0,0,234.954391,0.0,267.166625,0.0,0,0,0,0,0.0,0.0,0.0,64,0,0,0,2,2,2,2,2,2,0,0,0,2,2,0,DoS,1
224772,9.63313,ospf,-,INT,42,0,2688,0,4.256145,254,0,2179.14624,0.0,0,0,234.954391,0.0,267.166625,0.0,0,0,0,0,0.0,0.0,0.0,64,0,0,0,2,2,2,2,2,2,0,0,0,2,2,0,DoS,1
224790,0.552313,tcp,http,FIN,10,8,764,1176,30.779647,62,252,9965.363281,14904.5918,2,2,61.368111,69.649711,3361.783299,128.070719,255,1638259981,1958229567,255,0.088175,0.047226,0.040949,76,147,0,0,1,1,1,1,1,1,0,0,0,8,1,0,DoS,1
224795,0.348437,tcp,-,FIN,22,8,18910,354,83.228816,254,252,414445.0625,7117.498535,8,1,15.858571,45.612715,1316.261532,77.535047,255,1245367902,3968476486,255,0.059338,0.029122,0.030216,860,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,DoS,1
224806,4e-06,unas,-,INT,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,4,4,4,4,0,0,0,5,10,0,DoS,1
224856,5e-06,ggp,-,INT,2,0,180,0,90909.0902,254,0,65454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,5,2,4,5,4,4,0,0,0,5,5,0,DoS,1
224858,4e-06,unas,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,4,4,4,4,0,0,0,5,10,0,DoS,1
224915,1e-05,unas,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,2,0,0,0,2,5,0,DoS,1
224926,5e-06,ip,-,INT,2,0,180,0,200000.0051,254,0,144000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,4,2,3,3,2,2,0,0,0,3,2,0,DoS,1
224940,4e-06,sctp,-,INT,2,0,152,0,250000.0006,254,0,152000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,76,0,0,0,3,2,2,2,2,2,0,0,0,2,2,0,DoS,1
224966,6.549377,udp,-,INT,292,0,15476,0,44.431707,254,0,18839.04297,0.0,0,0,22.506449,0.0,94.536156,0.0,0,0,0,0,0.0,0.0,0.0,53,0,0,0,3,2,1,1,1,1,0,0,0,1,2,0,DoS,1
224975,59.994354,tcp,smtp,CON,7340,1100,9779191,48052,140.663236,254,252,1303837.25,6401.802246,3669,6,8.167236,54.53225,1102.933823,73.850344,255,955442730,616445456,255,0.125634,0.06337,0.062264,1332,44,0,0,1,4,4,1,1,1,0,0,0,1,1,0,DoS,1
224983,0.526623,tcp,http,FIN,12,10,1214,3972,39.876723,62,252,16907.73047,54308.30078,3,3,47.874817,54.790445,2464.254861,80.868367,255,4027476546,101716640,255,0.100075,0.032819,0.067256,101,397,1,1024,1,1,1,1,1,1,0,0,1,1,1,0,DoS,1
224985,0.521915,tcp,http,FIN,10,8,794,1316,32.572353,62,252,10959.63867,17658.04688,2,2,57.990556,63.70743,3461.545604,98.184805,255,2411184846,3156188195,255,0.126637,0.062563,0.064074,79,165,0,0,1,1,1,1,1,1,0,0,0,1,1,0,DoS,1
224986,4e-06,unas,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,2,2,3,0,0,0,11,5,0,DoS,1
224996,5e-06,ip,-,INT,2,0,180,0,200000.0051,254,0,144000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,4,2,3,3,2,2,0,0,0,3,2,0,DoS,1
225008,1.244486,tcp,-,FIN,10,8,492,354,13.660258,254,252,2847.762207,1992.790649,2,1,132.707222,162.988859,7301.111166,316.79325,255,1233513179,1305580014,255,0.243796,0.103563,0.140233,49,44,0,0,3,1,1,1,1,1,0,0,0,2,3,0,DoS,1
225015,29.354485,tcp,smtp,FIN,3638,548,4876926,23848,142.567654,254,252,1328747.125,6487.594727,1812,2,8.09491,53.639977,976.065852,60.90425,255,960185097,616445843,255,0.125634,0.06337,0.062264,1341,44,0,0,1,1,2,1,1,1,0,0,0,1,1,0,DoS,1
225020,0.283184,tcp,-,FIN,10,6,1324,268,52.969096,62,252,33674.21875,6328.041504,2,1,26.220778,49.371199,1406.995634,68.289094,255,2880008493,3511750301,255,0.100817,0.03632,0.064497,132,45,0,0,5,1,1,1,1,1,0,0,0,2,2,0,DoS,1
225032,8e-06,larp,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,15,2,4,4,4,4,0,0,0,7,12,0,DoS,1
225038,4e-06,unas,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,2,2,3,0,0,0,11,5,0,DoS,1
225044,5e-06,ipnip,-,INT,2,0,180,0,250000.0006,254,0,180000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,5,2,4,5,4,4,0,0,0,5,5,0,DoS,1
225063,5e-06,ippc,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,19,2,4,4,4,4,0,0,0,4,18,0,DoS,1
225064,8e-06,mtp,-,INT,2,0,200,0,1000000.003,254,0,800000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,15,2,4,4,4,4,0,0,0,7,12,0,DoS,1
225092,8e-06,mtp,-,INT,2,0,200,0,1000000.003,254,0,800000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,15,2,4,4,4,4,0,0,0,7,12,0,DoS,1
225112,1e-05,sep,-,INT,2,0,104,0,100000.0025,254,0,41600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,12,2,5,2,2,4,0,0,0,4,12,0,DoS,1
225114,3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,11,2,5,4,4,5,0,0,0,5,11,0,DoS,1
225116,5e-06,ippc,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,19,2,4,4,4,4,0,0,0,4,18,0,DoS,1
225119,1e-05,sep,-,INT,2,0,104,0,100000.0025,254,0,41600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,12,2,5,2,2,4,0,0,0,4,12,0,DoS,1
225123,8e-06,larp,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,15,2,4,4,4,4,0,0,0,7,12,0,DoS,1
225126,1e-05,sep,-,INT,2,0,104,0,100000.0025,254,0,41600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,12,2,5,2,2,4,0,0,0,4,12,0,DoS,1
225129,0.633194,tcp,-,FIN,12,10,972,522,33.16519,254,252,11257.21289,5938.148438,3,2,54.696728,66.301,3696.308072,110.698969,255,2192999495,1233147369,255,0.106819,0.036474,0.070345,81,52,0,0,2,1,1,1,1,1,0,0,0,3,1,0,DoS,1
225134,1e-05,sep,-,INT,2,0,104,0,100000.0025,254,0,41600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,12,2,5,2,2,4,0,0,0,4,12,0,DoS,1
225139,1e-05,unas,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,2,0,0,0,2,5,0,DoS,1
225157,7e-06,ax.25,-,INT,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,4,4,4,4,0,0,0,4,9,0,DoS,1
225158,1.151777,tcp,smtp,FIN,24,20,4537,1674,37.333615,254,252,30200.28906,11050.75,9,8,50.077261,58.766367,2529.268345,68.563219,255,4175495981,1178777228,255,0.059932,0.034551,0.025381,189,84,0,0,1,1,1,1,1,1,0,0,0,1,1,0,DoS,1
225160,1e-05,sep,-,INT,2,0,104,0,100000.0025,254,0,41600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,12,2,5,2,2,4,0,0,0,4,12,0,DoS,1
225167,1e-05,sep,-,INT,2,0,104,0,100000.0025,254,0,41600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,12,2,5,2,2,4,0,0,0,4,12,0,DoS,1
225176,1e-05,sep,-,INT,2,0,104,0,100000.0025,254,0,41600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,12,2,5,2,2,4,0,0,0,4,12,0,DoS,1
225186,7e-06,ipip,-,INT,2,0,200,0,90909.0902,254,0,72727272.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,4,4,4,4,0,0,0,4,9,0,DoS,1
225188,1e-05,sep,-,INT,2,0,104,0,100000.0025,254,0,41600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,12,2,5,2,2,4,0,0,0,4,12,0,DoS,1
225194,1e-05,sep,-,INT,2,0,104,0,100000.0025,254,0,41600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,12,2,5,2,2,4,0,0,0,4,12,0,DoS,1
225199,3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,2,2,2,2,0,0,0,6,2,0,DoS,1
225200,1e-05,sep,-,INT,2,0,104,0,100000.0025,254,0,41600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,12,2,5,2,2,4,0,0,0,4,12,0,DoS,1
225207,1e-05,sep,-,INT,2,0,104,0,100000.0025,254,0,41600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,12,2,5,2,2,4,0,0,0,4,12,0,DoS,1
225215,1.009718,st2,-,INT,4,0,360,0,2.971127,254,0,2139.211182,0.0,0,0,336.572656,0.0,475.973594,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,3,2,2,2,2,2,0,0,0,2,2,0,DoS,1
225227,1e-05,sep,-,INT,2,0,104,0,100000.0025,254,0,41600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,12,2,5,2,2,4,0,0,0,4,12,0,DoS,1
225228,1.1e-05,unas,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,16,2,4,4,4,4,0,0,0,11,16,0,DoS,1
225234,1e-05,sep,-,INT,2,0,104,0,100000.0025,254,0,41600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,12,2,5,2,2,4,0,0,0,4,12,0,DoS,1
225242,1e-05,sep,-,INT,2,0,104,0,100000.0025,254,0,41600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,12,2,5,2,2,4,0,0,0,4,12,0,DoS,1
225243,1.009718,st2,-,INT,4,0,360,0,2.971127,254,0,2139.211182,0.0,0,0,336.572656,0.0,475.973594,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,3,2,2,2,2,2,0,0,0,2,2,0,DoS,1
225251,3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,2,2,2,2,0,0,0,6,2,0,DoS,1
225258,1.1e-05,unas,-,INT,2,0,200,0,90909.0902,254,0,72727272.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,16,2,4,4,4,4,0,0,0,11,16,0,DoS,1
225280,0.839959,tcp,http,FIN,10,8,794,1070,20.239082,62,252,6809.855957,8924.245117,2,2,83.713222,103.73057,4651.379988,145.550156,255,2830125702,3477587453,255,0.182574,0.113838,0.068736,79,134,0,0,1,1,2,1,1,1,0,0,0,5,4,0,DoS,1
225306,7e-06,unas,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,16,2,5,4,4,5,0,0,0,9,16,0,DoS,1
225309,0.545371,tcp,ftp,FIN,12,8,5848,462,34.83867,254,252,78640.04688,5940.910156,3,2,46.858092,70.832289,2974.501942,85.319914,255,506438096,424922282,255,0.075471,0.049542,0.025929,487,58,0,0,1,1,1,1,1,1,0,0,0,2,1,0,DoS,1
225332,5e-06,egp,-,INT,2,0,180,0,200000.0051,254,0,144000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,8,2,5,4,4,4,0,0,0,4,6,0,DoS,1
225353,2.621491,tcp,http,FIN,48,10,55398,440,21.743352,254,252,165536.3281,1208.472656,27,1,54.415616,289.252219,9761.878954,686.10125,255,2421017461,2022513054,255,0.091215,0.01821,0.073005,1154,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,DoS,1
225354,7e-06,unas,-,INT,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,16,2,5,4,4,5,0,0,0,9,16,0,DoS,1
225357,2.786911,tcp,smtp,FIN,34,22,19631,1776,19.735112,254,252,54695.68359,4868.472656,14,8,84.451846,131.473234,8502.468108,293.232844,255,3320334923,2006175440,255,0.060168,0.025405,0.034763,577,81,0,0,2,1,1,1,1,1,0,0,0,3,1,0,DoS,1
225361,5e-06,egp,-,INT,2,0,180,0,200000.0051,254,0,144000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,8,2,5,4,4,4,0,0,0,4,6,0,DoS,1
225384,7e-06,unas,-,INT,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,16,2,5,4,4,5,0,0,0,9,16,0,DoS,1
225390,1.038991,cbt,-,INT,4,0,360,0,2.887417,254,0,2078.940186,0.0,0,0,346.330344,0.0,489.773031,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,8,2,5,4,4,4,0,0,0,4,6,0,DoS,1
225403,4e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,14,2,6,4,4,5,0,0,0,9,14,0,DoS,1
225408,7e-06,unas,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,16,2,5,4,4,5,0,0,0,9,16,0,DoS,1
225414,1.129395,tcp,-,FIN,28,16,21218,768,38.073482,254,252,144934.2344,5100.075684,11,5,41.829445,68.624398,2836.911386,89.687875,255,3982486718,3791360664,255,0.153373,0.086304,0.067069,758,48,0,0,2,1,1,1,1,1,0,0,0,1,4,0,DoS,1
225419,0.808529,tcp,http,FIN,10,10,830,1312,23.499466,62,252,7391.200195,11685.41895,2,2,89.836556,84.193109,5371.234933,155.325719,255,3150887885,665718986,255,0.125273,0.050727,0.074546,83,131,1,195,1,1,1,1,1,1,0,0,1,3,1,0,DoS,1
225422,3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,2,2,2,2,0,0,0,6,2,0,DoS,1
225428,2e-06,udp,-,INT,2,0,136,0,500000.0013,254,0,272000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,68,0,0,0,3,2,1,1,1,1,0,0,0,2,1,0,DoS,1
225447,1.950575,tcp,smtp,FIN,22,20,2997,1734,21.019443,62,252,11733.97559,6759.032715,8,8,92.884523,99.957477,4463.637309,113.007945,255,3891011798,3364420782,255,0.112056,0.051124,0.060932,136,87,0,0,1,1,2,1,1,1,0,0,0,1,1,0,DoS,1
225450,4e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,14,2,6,4,4,5,0,0,0,9,14,0,DoS,1
225470,3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,2,2,2,2,0,0,0,6,2,0,DoS,1
225483,1e-06,unas,-,INT,2,0,200,0,1000000.003,254,0,800000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,16,2,4,4,4,4,0,0,0,4,16,0,DoS,1
225500,2.352673,tcp,-,FIN,26,24,3462,3118,20.827373,254,252,11319.88965,10163.75781,10,10,94.106917,97.219437,4536.592026,131.273266,255,1197389187,3107331548,255,0.184963,0.106293,0.07867,133,130,0,0,1,1,2,1,1,1,0,0,0,1,6,0,DoS,1
225562,1.057794,tcp,smtp,FIN,34,22,19845,1874,51.995002,254,252,145676.7656,13530.04492,14,8,32.05409,49.337383,1916.155111,55.316492,255,3004647480,1485596646,255,0.058189,0.021708,0.036481,584,85,0,0,1,1,1,1,1,1,0,0,0,1,2,0,DoS,1
225587,1e-05,unas,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,11,2,2,2,2,2,0,0,0,3,11,0,DoS,1
225589,1e-06,unas,-,INT,2,0,200,0,1000000.003,254,0,800000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,16,2,4,4,4,4,0,0,0,4,16,0,DoS,1
225664,2.195166,tcp,smtp,FIN,22,20,4826,1732,18.677402,254,252,16789.61719,5998.634766,8,8,104.531717,112.043633,7462.505477,201.917875,255,2387753974,4242369312,255,0.098044,0.065824,0.03222,219,87,0,0,3,1,2,1,1,1,0,0,0,2,2,0,DoS,1
225672,1.038991,cbt,-,INT,4,0,360,0,2.887417,254,0,2078.940186,0.0,0,0,346.330344,0.0,489.773031,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,8,2,5,4,4,4,0,0,0,4,6,0,DoS,1
225685,1.937227,tcp,http,FIN,10,8,822,354,8.77543,254,252,3055.914551,1280.18042,2,1,213.862,239.194281,14695.93203,376.120156,255,308229152,3286991723,255,0.30696,0.262865,0.044095,82,44,0,0,1,1,1,1,1,1,0,0,0,2,1,0,DoS,1
225694,0.747709,tcp,-,FIN,20,18,2528,2268,49.484494,254,252,25699.83789,22918.00781,7,7,39.353106,43.464293,1857.213542,50.322219,255,2444856894,3663557850,255,0.053183,0.007959,0.045224,126,126,0,0,1,1,1,1,1,1,0,0,0,1,1,0,DoS,1
225706,1e-05,unas,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,11,2,2,2,2,2,0,0,0,3,11,0,DoS,1
225709,7e-06,ax.25,-,INT,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,4,4,4,4,0,0,0,4,9,0,DoS,1
225747,1.1e-05,emcon,-,INT,2,0,180,0,90909.0902,254,0,65454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,8,2,2,2,2,2,0,0,0,2,6,0,DoS,1
225755,8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,11,2,2,2,2,2,0,0,0,6,11,0,DoS,1
225764,59.823212,udp,-,CON,154,152,100480,121106,5.098355,254,60,13349.73438,16088.73828,0,0,391.001375,392.574781,455.683781,464.602875,0,0,0,0,0.0,0.0,0.0,652,797,0,0,3,3,3,3,3,3,0,0,0,3,3,0,DoS,1
225804,7e-06,ipip,-,INT,2,0,200,0,90909.0902,254,0,72727272.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,4,4,4,4,0,0,0,4,9,0,DoS,1
225838,59.823212,udp,-,CON,154,152,100480,121106,5.098355,254,60,13349.73438,16088.73828,0,0,391.001375,392.574781,455.683781,464.602875,0,0,0,0,0.0,0.0,0.0,652,797,0,0,3,3,3,3,3,3,0,0,0,3,3,0,DoS,1
225843,59.823212,udp,-,CON,154,152,100480,121106,5.098355,254,60,13349.73438,16088.73828,0,0,391.001375,392.574781,455.683781,464.602875,0,0,0,0,0.0,0.0,0.0,652,797,0,0,3,3,3,3,3,3,0,0,0,3,3,0,DoS,1
225850,1.079622,tcp,http,FIN,10,10,760,1222,17.598752,62,252,5068.44043,8151.000977,2,2,119.855667,113.625555,8954.618755,174.467719,255,3416203013,1344511392,255,0.10219,0.056982,0.045208,76,122,0,0,1,1,1,1,1,1,0,0,0,1,1,0,DoS,1
225875,3.544159,tcp,http,FIN,34,30,6786,9612,17.775727,254,252,14868.40723,20974.22852,15,13,107.398758,121.966242,12271.43909,404.631094,255,501256919,3572935940,255,0.051779,0.00657,0.045209,200,320,8,98,1,1,2,1,1,1,0,0,1,1,2,0,DoS,1
225885,1.1e-05,micp,-,INT,2,0,200,0,90909.0902,254,0,72727272.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,2,2,2,2,0,0,0,9,9,0,DoS,1
225892,0.613407,tcp,http,FIN,10,8,812,894,27.714062,62,252,9533.637695,10211.81641,2,2,68.156333,76.48243,3771.548425,137.846453,255,1830427490,1234880511,255,0.151132,0.077261,0.073871,81,112,1,34,1,1,1,1,1,1,0,0,1,1,1,0,DoS,1
225895,1e-06,irtp,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,21,2,4,4,4,4,0,0,0,6,16,0,DoS,1
225902,1.1e-05,nvp,-,INT,2,0,180,0,90909.0902,254,0,65454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,8,2,2,2,2,2,0,0,0,2,6,0,DoS,1
225959,1.746739,tcp,smtp,FIN,20,16,4706,1246,20.037338,254,252,20477.01367,5353.976562,7,6,91.933628,106.884602,5549.984581,143.093109,255,2610000278,4199447739,255,0.180513,0.116929,0.063584,235,78,0,0,1,1,1,1,1,1,0,0,0,5,1,0,DoS,1
225962,1.1e-05,micp,-,INT,2,0,200,0,90909.0902,254,0,72727272.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,2,2,2,2,0,0,0,9,9,0,DoS,1
225974,0.161893,udp,dns,CON,2,2,112,284,18.530759,62,252,2767.26001,7016.980469,0,0,0.011,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,56,142,0,0,2,3,1,1,1,1,0,0,0,1,2,0,DoS,1
226003,1.2e-05,iso-tp4,-,INT,2,0,200,0,83333.33039,254,0,66666664.0,0.0,0,0,0.012,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,22,2,4,4,4,4,0,0,0,4,17,0,DoS,1
226013,1.1e-05,aes-sp3-d,-,INT,2,0,200,0,90909.0902,254,0,72727272.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,2,2,2,2,0,0,0,2,9,0,DoS,1
226027,0.617588,tcp,-,FIN,10,8,740,354,27.526442,254,252,8627.111328,4015.62207,2,1,65.764667,77.687289,4183.143912,116.140078,255,4066236589,891444850,255,0.126538,0.073766,0.052772,74,44,0,0,1,1,2,1,1,1,0,0,0,1,9,0,DoS,1
226044,1.1e-05,igp,-,INT,2,0,180,0,90909.0902,254,0,65454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,14,2,14,14,14,14,0,0,0,15,14,0,DoS,1
226063,1.2e-05,netblt,-,INT,2,0,200,0,90909.0902,254,0,72727272.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,22,2,4,4,4,4,0,0,0,4,17,0,DoS,1
