,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
221195,0.626311,tcp,-,FIN,10,6,564,268,23.949763,254,252,6488.789062,2861.198242,2,1,69.124556,123.803602,5408.497322,242.623125,255,3869039031,3844857798,255,0.051249,0.007282,0.043967,56,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
221202,0.640693,tcp,-,FIN,10,8,564,354,26.533769,254,252,6343.131348,3870.808594,2,1,70.41,89.15943,5478.453706,138.59175,255,2122143232,2746538976,255,0.063026,0.016567,0.046459,56,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
221206,1.2e-05,udp,-,INT,2,0,168,0,83333.33039,254,0,56000000.0,0.0,0,0,0.012,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
221212,0.83888,tcp,http,FIN,10,6,840,268,17.880984,254,252,7209.612793,2136.181641,2,1,90.747556,146.153203,5048.802185,252.962609,255,2414055301,3564361862,255,0.17589,0.108103,0.067787,84,45,1,0,2,1,1,1,1,1,0,0,1,2,2,0,Reconnaissance,1
221214,0.180957,tcp,http,FIN,10,6,870,268,82.892619,254,252,34615.95703,9902.905273,2,1,18.564222,34.835199,996.301883,59.972664,255,163547122,1927518501,255,0.051137,0.00677,0.044367,87,45,1,0,2,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,1
221215,0.745488,tcp,-,FIN,10,8,564,354,22.803855,254,252,5451.462891,3326.679932,2,1,79.136444,102.054711,5905.311718,142.109578,255,2716514126,495061300,255,0.066858,0.031094,0.035764,56,44,0,0,10,1,1,1,1,1,0,0,0,3,1,0,Reconnaissance,1
221216,1.245124,tcp,-,FIN,10,8,564,354,13.653259,254,252,3263.931885,1991.769531,2,1,138.235333,161.642281,8329.943416,219.588156,255,696933148,3740469817,255,0.229609,0.113622,0.115987,56,44,0,0,2,1,1,1,1,1,0,0,0,2,2,0,Reconnaissance,1
221218,1.1e-05,udp,-,INT,2,0,168,0,90909.0902,254,0,61090908.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
221219,0.204499,tcp,http,FIN,10,6,882,268,73.34999,254,252,31061.27539,8762.878906,2,1,20.985222,39.837801,1075.77863,64.292172,255,2305513066,2800700983,255,0.050233,0.005306,0.044927,88,45,1,0,2,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,1
221223,0.629944,tcp,-,FIN,10,8,564,354,26.986525,254,252,6451.366699,3936.857666,2,1,69.993778,88.40157,5470.289863,140.162531,255,54777725,2895244330,255,0.058034,0.007608,0.050426,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
221227,0.622469,tcp,-,FIN,10,8,564,354,27.310597,254,252,6528.838867,3984.134033,2,1,69.163222,87.384859,5386.092873,138.760797,255,3805276474,1182304950,255,0.050343,0.006666,0.043677,56,44,0,0,2,1,1,2,1,1,0,0,0,2,1,0,Reconnaissance,1
221228,1.065769,tcp,-,FIN,10,8,564,354,15.950924,254,252,3813.209229,2326.958496,2,1,118.418778,121.91543,7114.457633,183.001156,255,1837096536,4268719420,255,0.190777,0.161019,0.029758,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
221242,4e-06,udp,-,INT,2,0,168,0,250000.0006,254,0,168000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,3,2,2,1,1,1,0,0,0,1,3,0,Reconnaissance,1
221259,0.194755,tcp,http,FIN,10,6,842,268,77.019844,254,252,31136.55664,9201.303711,2,1,19.7,35.490602,1169.310383,53.870738,255,2043350616,2998234180,255,0.03166,0.017297,0.014363,84,45,1,0,3,1,1,1,1,1,0,0,1,2,2,0,Reconnaissance,1
221270,0.632063,tcp,-,FIN,10,8,564,354,26.896054,254,252,6429.739258,3923.659668,2,1,69.724778,89.319859,5451.209368,139.560438,255,1708033676,711911162,255,0.052359,0.006812,0.045547,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
221276,0.629542,tcp,-,FIN,10,8,564,354,27.003759,254,252,6455.486816,3939.371826,2,1,69.294,88.540859,5488.114627,136.003531,255,3118714061,2264452635,255,0.017987,0.009755,0.008232,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
221279,0.164237,tcp,http,FIN,10,6,892,268,91.331434,254,252,39114.20703,10911.06152,2,1,17.284,29.317199,975.123389,47.044293,255,1436661227,2016284771,255,0.042154,0.017648,0.024506,89,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,1
221283,0.700585,tcp,http,FIN,10,6,814,268,21.410678,254,252,8370.147461,2557.862305,2,1,73.377333,121.328203,3717.141065,185.543656,255,777972724,1865917501,255,0.191078,0.09394,0.097138,81,45,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
221291,4e-06,udp,-,INT,2,0,168,0,250000.0006,254,0,168000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,15,2,2,1,1,2,0,0,0,2,10,0,Reconnaissance,1
221292,0.533538,tcp,dns,FIN,10,8,508,354,31.862774,254,252,6867.364746,4648.216309,2,1,59.187111,72.188859,3464.301063,122.098758,255,774416470,437961244,255,0.080883,0.028208,0.052675,51,44,0,0,1,1,1,1,1,1,0,0,0,3,1,0,Reconnaissance,1
221310,1e-05,udp,-,INT,2,0,168,0,100000.0025,254,0,67200000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
221313,1.7e-05,udp,-,INT,2,0,168,0,58823.52838,254,0,39529412.0,0.0,0,0,0.017,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,2,1,1,1,0,0,0,1,3,0,Reconnaissance,1
221338,0.571872,tcp,-,FIN,8,6,468,258,22.73236,254,252,5735.549316,3007.666016,0,0,81.696,52.543602,173.746047,103.406906,255,679995018,1292412938,255,0.0,0.0,0.0,59,43,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
221347,1e-05,udp,-,INT,2,0,168,0,100000.0025,254,0,67200000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,6,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
221362,1.1e-05,udp,-,INT,2,0,168,0,90909.0902,254,0,61090908.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
221364,0.190391,tcp,http,FIN,10,6,814,268,78.785235,254,252,30799.77539,9412.208984,2,1,19.441778,36.533602,1030.732564,61.020141,255,1427693444,1033564364,255,0.056903,0.007715,0.049188,81,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,1
221373,0.65173,tcp,-,FIN,10,8,564,354,26.084421,254,252,6235.710938,3805.256836,2,1,71.658667,91.800289,5602.549634,141.470891,255,790083392,1595561850,255,0.057022,0.009125,0.047897,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
221374,0.934027,tcp,-,FIN,10,8,564,354,18.200758,254,252,4351.051758,2655.169434,2,1,103.662333,127.526859,7778.505466,183.520891,255,1941194863,2877008142,255,0.071978,0.041327,0.030651,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
221381,0.46555,tcp,http,FIN,10,8,834,354,36.515948,254,252,12905.16602,5327.032715,2,1,49.843556,59.06143,3299.245887,115.473766,255,70049193,263619289,255,0.101563,0.052114,0.049449,83,44,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,1
221383,6e-06,udp,-,INT,2,0,168,0,166666.6608,254,0,112000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
221398,1.14148,tcp,http,FIN,10,8,884,354,14.892946,254,252,5578.722656,2172.618164,2,1,121.859778,150.073422,6373.813362,304.045906,255,3448746976,296403492,255,0.275212,0.090955,0.184257,88,44,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
221430,0.745941,tcp,-,FIN,10,8,564,354,22.790007,254,252,5448.152344,3324.659912,2,1,78.417556,100.837711,5782.158186,138.218953,255,1944898792,3048438982,255,0.087468,0.040065,0.047403,56,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
221443,1.2e-05,udp,-,INT,2,0,168,0,83333.33039,254,0,56000000.0,0.0,0,0,0.012,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,2,1,1,0,0,0,2,1,0,Reconnaissance,1
221453,0.400452,tcp,http,FIN,10,6,930,268,37.457674,254,252,16721.10547,4474.943359,2,1,42.899667,67.201398,2244.893904,107.030453,255,3721448126,3944155947,255,0.126821,0.064441,0.06238,93,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
221455,1.1e-05,udp,-,INT,2,0,168,0,90909.0902,254,0,61090908.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,2,1,1,1,0,0,0,1,5,0,Reconnaissance,1
221456,4e-06,udp,-,INT,2,0,168,0,250000.0006,254,0,168000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
221460,0.220752,tcp,http,FIN,10,6,910,268,67.949554,254,252,29680.36523,8117.706543,2,1,22.258556,38.979,1175.278846,61.564258,255,1176273708,568811848,255,0.076503,0.025853,0.05065,91,45,1,0,1,1,1,1,1,1,0,0,1,2,1,0,Reconnaissance,1
221469,0.422008,tcp,http,FIN,10,8,960,354,40.283596,254,252,16378.83594,5876.665527,2,1,44.779667,55.436855,3058.31678,115.115273,255,4180137381,2441665216,255,0.082616,0.033939,0.048677,96,44,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,1
221500,0.648723,tcp,-,FIN,10,8,564,354,26.205329,254,252,6264.615234,3822.89502,2,1,70.711667,90.669711,5448.464128,138.173313,255,2455604542,531708498,255,0.026968,0.014024,0.012944,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
221504,2e-06,udp,-,INT,2,0,168,0,500000.0013,254,0,336000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
221514,1.1e-05,udp,-,INT,2,0,168,0,90909.0902,254,0,61090908.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
221528,0.626917,tcp,-,FIN,10,8,564,354,27.116827,254,252,6482.516602,3955.866455,2,1,69.232667,88.63243,5457.156439,138.790766,255,3102125244,2870428589,255,0.050608,0.006479,0.044129,56,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
221529,1.266303,tcp,-,FIN,10,8,564,354,13.424908,254,252,3209.342529,1958.457153,2,1,134.470444,166.447578,8729.036825,218.937922,255,1160198038,2444047016,255,0.250683,0.10116,0.149523,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
221534,0.707337,tcp,-,FIN,10,8,564,354,24.033805,254,252,5745.493164,3506.10791,2,1,75.823444,93.571289,5637.54142,131.358672,255,3844994201,2117014495,255,0.082375,0.052329,0.030046,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
221539,0.651431,tcp,-,FIN,10,8,564,354,26.096393,254,252,6238.573242,3807.003174,2,1,71.385778,91.71557,5584.083634,140.548891,255,2639424543,3014257280,255,0.065325,0.009418,0.055907,56,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
221544,1.2e-05,udp,-,INT,2,0,168,0,83333.33039,254,0,56000000.0,0.0,0,0,0.012,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
221554,5e-06,udp,-,INT,2,0,168,0,200000.0051,254,0,134400000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
221555,3e-06,udp,-,INT,2,0,168,0,333333.3215,254,0,224000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
221558,0.624797,tcp,-,FIN,10,8,564,354,27.208838,254,252,6504.512695,3969.289307,2,1,68.856222,88.436141,5430.885428,138.516844,255,3796985387,1153437059,255,0.052034,0.00574,0.046294,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
221560,1.1e-05,udp,-,INT,2,0,168,0,90909.0902,254,0,61090908.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
221561,2e-06,udp,-,INT,2,0,168,0,500000.0013,254,0,336000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
221567,0.676943,tcp,-,FIN,10,8,564,354,25.112897,254,252,6003.459473,3663.528564,2,1,75.215889,85.837141,5541.87536,131.669109,255,271183566,573670384,255,0.095422,0.047567,0.047855,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
221570,0.293361,tcp,http,FIN,10,6,888,268,51.13154,254,252,21816.12305,6108.514648,2,1,30.507889,54.768,1573.193463,87.668211,255,426767986,2452279286,255,0.074377,0.019514,0.054863,89,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,1
221582,0.991992,tcp,-,FIN,10,8,564,354,17.137235,254,252,4096.807129,2500.020264,2,1,107.939778,121.019,6704.351196,172.429703,255,45097038,3201780888,255,0.24524,0.144858,0.100382,56,44,0,0,6,1,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
221598,0.915364,tcp,-,FIN,10,8,564,354,18.571846,254,252,4439.763672,2709.304688,2,1,98.736667,118.805859,6200.750022,162.566016,255,2560072836,1016798784,255,0.140234,0.08372,0.056514,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
221608,0.396134,tcp,http,FIN,10,6,840,268,37.865976,254,252,15267.56152,4523.72168,2,1,38.501667,67.375797,1996.233193,87.127734,255,2445807261,776413546,255,0.118258,0.059243,0.059015,84,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,1
221612,1.1e-05,udp,-,INT,2,0,168,0,90909.0902,254,0,61090908.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
221617,0.971542,tcp,-,FIN,10,8,564,354,17.497957,254,252,4183.041016,2552.643066,2,1,107.949111,123.663859,7313.815693,175.163297,255,472113028,1030518816,255,0.176072,0.105513,0.070559,56,44,0,0,6,1,1,1,1,1,0,0,0,3,1,0,Reconnaissance,1
221618,0.185913,tcp,http,FIN,10,6,930,268,80.682902,254,252,36016.84766,9638.916992,2,1,19.130778,35.610199,1026.280451,60.861461,255,1850451416,1612945172,255,0.054183,0.007852,0.046331,93,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,1
221619,3e-05,udp,-,INT,2,0,168,0,33333.33418,254,0,22400000.0,0.0,0,0,0.03,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
221623,0.829087,tcp,-,FIN,10,8,564,354,20.504482,254,252,4901.777344,2991.242188,2,1,92.093222,108.037859,6588.901305,147.095391,255,3935161672,1172760909,255,0.128971,0.07281,0.056161,56,44,0,0,1,1,1,1,1,1,0,0,0,1,2,0,Reconnaissance,1
221627,0.652186,tcp,-,FIN,10,8,564,354,26.066185,254,252,6231.351562,3802.596436,2,1,71.270333,90.22157,5502.43472,133.625703,255,3698444646,330181903,255,0.075593,0.020634,0.054959,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
221629,0.58301,tcp,http,FIN,10,8,738,354,29.159019,254,252,9125.057617,4253.786133,2,1,64.39,74.305141,3841.37782,108.312523,255,218196962,3835326043,255,0.111835,0.06287,0.048965,74,44,0,0,2,1,3,1,1,1,0,0,0,1,1,0,Reconnaissance,1
221637,5e-06,udp,-,INT,2,0,168,0,200000.0051,254,0,134400000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
221644,1.2e-05,udp,-,INT,2,0,168,0,83333.33039,254,0,56000000.0,0.0,0,0,0.012,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
221645,4e-06,udp,-,INT,2,0,168,0,250000.0006,254,0,168000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
221647,0.658651,tcp,-,FIN,10,8,564,354,25.810331,254,252,6170.1875,3765.271729,2,1,73.183444,90.66357,5525.011704,143.182844,255,2424458628,372462927,255,0.059224,0.010669,0.048555,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
221666,3e-06,udp,-,INT,2,0,168,0,333333.3215,254,0,224000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
221667,4e-06,udp,-,INT,2,0,168,0,250000.0006,254,0,168000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,3,2,2,1,1,1,0,0,0,2,1,0,Reconnaissance,1
221669,5e-06,udp,-,INT,2,0,168,0,200000.0051,254,0,134400000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,2,2,0,Reconnaissance,1
221675,1.667506,tcp,-,FIN,8,6,468,258,7.796074,254,252,1967.009399,1031.480591,0,0,238.215141,174.363406,378.938094,314.691,255,2819857579,166854746,255,0.0,0.0,0.0,59,43,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
221678,0.646916,tcp,-,FIN,6,8,392,354,20.095346,254,252,4043.801758,3833.57373,2,1,21.4938,91.303711,1074.402684,142.733094,255,2194781245,2768901815,255,0.054479,0.007786,0.046693,65,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
221680,0.189481,tcp,http,FIN,10,6,826,268,79.163608,254,252,31412.11914,9457.412109,2,1,18.991444,36.571,1016.084721,61.224332,255,2838181152,3636409230,255,0.053434,0.006622,0.046812,83,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,1
221694,7e-06,udp,-,INT,2,0,168,0,142857.1409,254,0,96000000.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,13,2,1,1,1,1,0,0,0,5,1,0,Reconnaissance,1
221708,1.1e-05,udp,-,INT,2,0,168,0,90909.0902,254,0,61090908.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
221711,0.372604,tcp,http,FIN,10,6,764,268,40.257215,254,252,14771.71387,4809.395508,2,1,36.636,66.012,1908.383937,97.990734,255,2522432846,1669464105,255,0.090612,0.042536,0.048076,76,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,1
221714,1.2e-05,udp,-,INT,2,0,168,0,83333.33039,254,0,56000000.0,0.0,0,0,0.012,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
221717,2e-06,udp,-,INT,2,0,168,0,500000.0013,254,0,336000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
221719,8e-06,udp,-,INT,2,0,168,0,125000.0003,254,0,84000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,10,2,1,1,1,1,0,0,0,4,1,0,Reconnaissance,1
221725,1.2e-05,udp,-,INT,2,0,168,0,83333.33039,254,0,56000000.0,0.0,0,0,0.012,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
221731,0.999123,tcp,-,FIN,10,8,564,354,17.014922,254,252,4067.567383,2482.177002,2,1,111.013667,133.757422,7020.327465,189.577375,255,1715157230,533652303,255,0.210244,0.062712,0.147532,56,44,0,0,3,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
221735,0.221685,tcp,http,FIN,10,6,796,268,67.663574,254,252,25874.55078,8083.541504,2,1,21.231667,43.087199,1091.775727,64.16859,255,2982743371,693600377,255,0.052199,0.006244,0.045955,80,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,1
221746,1.1e-05,udp,-,INT,2,0,168,0,90909.0902,254,0,61090908.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
221754,1.1e-05,udp,-,INT,2,0,168,0,90909.0902,254,0,61090908.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
221755,1.626013,tcp,-,FIN,10,8,564,354,10.455021,254,252,2499.36499,1525.203003,2,1,180.563111,206.780141,10142.66988,312.340875,255,1090637953,1990754900,255,0.29256,0.178545,0.114015,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
221759,0.737491,tcp,-,FIN,10,8,564,354,23.051128,254,252,5510.575684,3362.75293,2,1,79.862111,100.694,5685.358198,142.246828,255,3793690352,2748858402,255,0.081998,0.032626,0.049372,56,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
221764,1.137715,tcp,-,FIN,10,8,564,354,14.942231,254,252,3572.072266,2179.807861,2,1,118.579889,153.832141,7431.017849,230.302719,255,4158377926,630395560,255,0.18372,0.060879,0.122841,56,44,0,0,5,1,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
221767,1e-05,udp,-,INT,2,0,168,0,100000.0025,254,0,67200000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
221769,0.64564,tcp,-,FIN,10,8,564,354,26.330462,254,252,6294.529297,3841.149658,2,1,71.737778,90.851859,5438.748164,138.554469,255,3501938140,3490506030,255,0.016792,0.008773,0.008019,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
221772,0.39426,tcp,http,FIN,10,8,818,354,43.118755,254,252,14954.59863,6290.265625,2,1,43.092444,51.589855,2975.664285,111.772492,255,3574555073,1136013951,255,0.079951,0.033129,0.046822,82,44,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,1
221776,2e-06,udp,-,INT,2,0,168,0,500000.0013,254,0,336000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,8,2,1,1,1,1,0,0,0,3,1,0,Reconnaissance,1
221782,7e-06,udp,-,INT,2,0,168,0,142857.1409,254,0,96000000.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
221797,6e-06,udp,-,INT,2,0,168,0,166666.6608,254,0,112000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
221818,0.66196,tcp,-,FIN,10,8,564,354,25.68131,254,252,6139.34375,3746.449951,2,1,73.551111,93.324711,5429.244144,135.886672,255,2613234970,3471194572,255,0.052134,0.007799,0.044335,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
221824,0.628276,tcp,-,FIN,10,8,564,354,27.058172,254,252,6468.494629,3947.309814,2,1,69.808444,87.755289,5442.40716,135.826938,255,2203634566,155825604,255,0.026564,0.013322,0.013242,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
221833,0.624365,tcp,-,FIN,10,8,564,354,27.227665,254,252,6509.013672,3972.035645,2,1,68.921889,88.051289,5441.363725,138.035656,255,2314605465,4034508532,255,0.053983,0.008002,0.045981,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
221836,1.1e-05,udp,-,INT,2,0,168,0,90909.0902,254,0,61090908.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
221856,0.644512,tcp,-,FIN,10,8,564,354,26.376545,254,252,6305.545898,3847.872559,2,1,70.844,90.42457,5509.075913,139.966547,255,150660572,2423068984,255,0.061813,0.011529,0.050284,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
221859,2.7e-05,udp,-,INT,2,0,168,0,37037.03698,254,0,24888888.0,0.0,0,0,0.027,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
221864,2.38404,tcp,http,FIN,14,6,1274,268,7.969665,254,252,3969.731934,751.665222,6,1,183.045534,474.796594,18828.58855,941.014688,255,3775905999,1223450228,255,0.056272,0.010054,0.046218,91,45,1,0,1,1,1,1,1,1,0,0,1,2,1,0,Reconnaissance,1
221870,1.333226,tcp,-,FIN,10,8,564,354,12.751027,254,252,3048.245361,1860.14978,2,1,141.544333,174.474422,8272.899844,319.007469,255,1490118957,1399216276,255,0.168935,0.111898,0.057037,56,44,0,0,3,1,2,1,1,1,0,0,0,2,3,0,Reconnaissance,1
